"exp_id","Family","ESV","Abundance","Treatment","Predicted_Abundance","q","q2","seed","S","level"
253,"F1","S172",0,"SS",0.0201147292418327,0.9,0.9,53,"n =  150","ESV"
253,"F1","S180",0,"SS",0.096627295416811,0.9,0.9,53,"n =  150","ESV"
253,"F0","S0",0.0202401957867421,"AA",0.0328341743819774,0.9,0.9,53,"n =  150","ESV"
253,"F0","S2",0.0579024322572355,"AA",0.0749673115106184,0.9,0.9,53,"n =  150","ESV"
253,"F0","S7",0.152190119919835,"AA",0.0261620287569239,0.9,0.9,53,"n =  150","ESV"
253,"F0","S27",0,"AA",0.012565527807952,0.9,0.9,53,"n =  150","ESV"
253,"F0","S68",0,"AA",0.052426600992856,0.9,0.9,53,"n =  150","ESV"
253,"F1","S112",0,"AA",0.0553268187656335,0.9,0.9,53,"n =  150","ESV"
253,"F1","S146",0,"AA",0.0360750156247223,0.9,0.9,53,"n =  150","ESV"
253,"F1","S155",0,"AA",0.346705503431798,0.9,0.9,53,"n =  150","ESV"
253,"F1","S159",0,"AA",0.0617464987876965,0.9,0.9,53,"n =  150","ESV"
253,"F1","S160",0.671890567968586,"AA",0,0.9,0.9,53,"n =  150","ESV"
253,"F1","S167",0,"AA",0.00545179109218335,0.9,0.9,53,"n =  150","ESV"
253,"F1","S168",0.0977766671250143,"AA",0.062329391584357,0.9,0.9,53,"n =  150","ESV"
253,"F1","S170",0,"AA",0.233409301872849,0.9,0.9,53,"n =  150","ESV"
253,"F0","S0",0,"SA",0.0129102592446797,0.9,0.9,53,"n =  150","ESV"
253,"F0","S2",0,"SA",0.0300881645964765,0.9,0.9,53,"n =  150","ESV"
253,"F0","S7",0.443729425791101,"SA",0.358627374265224,0.9,0.9,53,"n =  150","ESV"
253,"F0","S27",0,"SA",0.012565527807952,0.9,0.9,53,"n =  150","ESV"
253,"F0","S68",0,"SA",0.052426600992856,0.9,0.9,53,"n =  150","ESV"
253,"F1","S112",0.103496462140232,"SA",0.0553268187656335,0.9,0.9,53,"n =  150","ESV"
253,"F1","S146",0,"SA",0.0360750156247223,0.9,0.9,53,"n =  150","ESV"
253,"F1","S155",0.0815945073369433,"SA",0,0.9,0.9,53,"n =  150","ESV"
253,"F1","S159",0,"SA",0.0617464987876965,0.9,0.9,53,"n =  150","ESV"
253,"F1","S167",0,"SA",0.00545179109218335,0.9,0.9,53,"n =  150","ESV"
253,"F1","S168",0,"SA",0.121257892977473,0.9,0.9,53,"n =  150","ESV"
253,"F1","S170",0.133155848951013,"SA",0.233409301872849,0.9,0.9,53,"n =  150","ESV"
253,"F1","S172",0,"SA",0.0201147292418327,0.9,0.9,53,"n =  150","ESV"
253,"F1","S176",0.238023726250873,"SA",0,0.9,0.9,53,"n =  150","ESV"
254,"F0","S10",0,"SS",0.00115630361682116,0.9,0.9,54,"n =  150","ESV"
254,"F0","S33",0,"SS",0.398113514120759,0.9,0.9,54,"n =  150","ESV"
254,"F0","S55",0,"SS",0.0754352764407295,0.9,0.9,54,"n =  150","ESV"
254,"F0","S66",0.221079070367422,"SS",0,0.9,0.9,54,"n =  150","ESV"
254,"F0","S82",0.420510778316938,"SS",0.277720664589111,0.9,0.9,54,"n =  150","ESV"
254,"F1","S100",0,"SS",0.104099551063204,0.9,0.9,54,"n =  150","ESV"
254,"F1","S102",0,"SS",0.00303122299368164,0.9,0.9,54,"n =  150","ESV"
254,"F1","S128",0.19537954063761,"SS",0,0.9,0.9,54,"n =  150","ESV"
254,"F1","S130",0,"SS",0.0423141129501943,0.9,0.9,54,"n =  150","ESV"
254,"F1","S155",0.0480688750851512,"SS",0.0362260864290676,0.9,0.9,54,"n =  150","ESV"
254,"F1","S182",0.0714458259570804,"SS",0.0619032431649136,0.9,0.9,54,"n =  150","ESV"
254,"F1","S188",0.02977937218273,"SS",0,0.9,0.9,54,"n =  150","ESV"
254,"F1","S190",0.0137365054081024,"SS",0,0.9,0.9,54,"n =  150","ESV"
254,"F0","S27",0,"AA",0.000679206371169395,0.9,0.9,54,"n =  150","ESV"
254,"F0","S31",0.0724942450854265,"AA",0.146971761249859,0.9,0.9,54,"n =  150","ESV"
254,"F0","S33",0.111799964541881,"AA",0.0192087009721345,0.9,0.9,54,"n =  150","ESV"
254,"F0","S66",0,"AA",0.031108416449839,0.9,0.9,54,"n =  150","ESV"
254,"F0","S82",0.0866012220658383,"AA",0.055394837666323,0.9,0.9,54,"n =  150","ESV"
254,"F0","S96",0.00611240754374888,"AA",0.0242783538678855,0.9,0.9,54,"n =  150","ESV"
254,"F1","S100",0.538171871206718,"AA",0,0.9,0.9,54,"n =  150","ESV"
254,"F1","S105",0,"AA",0.0654396887951075,0.9,0.9,54,"n =  150","ESV"
254,"F1","S110",0,"AA",0.090574994863836,0.9,0.9,54,"n =  150","ESV"
254,"F1","S133",0.184820241035201,"AA",0,0.9,0.9,54,"n =  150","ESV"
254,"F1","S150",0,"AA",0.00664628575420525,0.9,0.9,54,"n =  150","ESV"
254,"F1","S159",0,"AA",0.288772615135876,0.9,0.9,54,"n =  150","ESV"
254,"F1","S162",0,"AA",0.15925884243833,0.9,0.9,54,"n =  150","ESV"
254,"F1","S182",0,"AA",0.111666269637709,0.9,0.9,54,"n =  150","ESV"
254,"F0","S31",0.158615420133072,"SA",0.146971761249859,0.9,0.9,54,"n =  150","ESV"
254,"F0","S55",0,"SA",0.0754352764407295,0.9,0.9,54,"n =  150","ESV"
254,"F0","S66",0.0092709711122513,"SA",0.031108416449839,0.9,0.9,54,"n =  150","ESV"
254,"F0","S82",0.373683968408829,"SA",0.277720664589111,0.9,0.9,54,"n =  150","ESV"
254,"F1","S100",0.36109587008007,"SA",0.074215488345094,0.9,0.9,54,"n =  150","ESV"
254,"F1","S105",0,"SA",0.0654396887951075,0.9,0.9,54,"n =  150","ESV"
254,"F1","S110",0,"SA",0.090574994863836,0.9,0.9,54,"n =  150","ESV"
254,"F1","S130",0,"SA",0.0423141129501943,0.9,0.9,54,"n =  150","ESV"
254,"F1","S150",0,"SA",0.00664628575420525,0.9,0.9,54,"n =  150","ESV"
254,"F1","S162",0,"SA",0.15925884243833,0.9,0.9,54,"n =  150","ESV"
254,"F1","S182",0.0973337212911803,"SA",0.0303144414891117,0.9,0.9,54,"n =  150","ESV"
255,"F0","S3",0.274408161334055,"SS",0.343831627747742,0.9,0.9,55,"n =  150","ESV"
255,"F0","S33",0,"SS",0.0160976093658875,0.9,0.9,55,"n =  150","ESV"
255,"F0","S40",0.0160994636623126,"SS",0.00573374050690305,0.9,0.9,55,"n =  150","ESV"
255,"F0","S68",0.386524961056442,"SS",0.158714658854617,0.9,0.9,55,"n =  150","ESV"
255,"F0","S95",0,"SS",0.0079500460699103,0.9,0.9,55,"n =  150","ESV"
255,"F0","S96",0,"SS",0.144087012982411,0.9,0.9,55,"n =  150","ESV"
255,"F1","S104",0.112004237335889,"SS",0.0644631985908465,0.9,0.9,55,"n =  150","ESV"
255,"F1","S108",0.0760091666603621,"SS",0.00176372490638677,0.9,0.9,55,"n =  150","ESV"
255,"F1","S117",0.0114436731507292,"SS",0,0.9,0.9,55,"n =  150","ESV"
255,"F1","S121",0,"SS",0.0423525769341123,0.9,0.9,55,"n =  150","ESV"
255,"F1","S150",0,"SS",0.0287328232952818,0.9,0.9,55,"n =  150","ESV"
255,"F1","S159",0,"SS",0.116670193211086,0.9,0.9,55,"n =  150","ESV"
255,"F1","S167",0.100126107398058,"SS",0.069602743718488,0.9,0.9,55,"n =  150","ESV"
255,"F1","S184",0.0233841601996515,"SS",0,0.9,0.9,55,"n =  150","ESV"
255,"F0","S3",0,"AA",0.0350917408567891,0.9,0.9,55,"n =  150","ESV"
255,"F0","S9",0.117221428174916,"AA",0.0065579736308406,0.9,0.9,55,"n =  150","ESV"
255,"F0","S28",0,"AA",0.0182542670008535,0.9,0.9,55,"n =  150","ESV"
255,"F0","S40",0,"AA",0.0056579734568008,0.9,0.9,55,"n =  150","ESV"
255,"F0","S59",0.0481529946936588,"AA",0,0.9,0.9,55,"n =  150","ESV"
255,"F0","S61",0.0167138258051355,"AA",0,0.9,0.9,55,"n =  150","ESV"
255,"F0","S95",0.00747754090123084,"AA",0,0.9,0.9,55,"n =  150","ESV"
255,"F0","S98",0,"AA",0.112962772874019,0.9,0.9,55,"n =  150","ESV"
255,"F0","S99",0,"AA",0.0376068332198648,0.9,0.9,55,"n =  150","ESV"
255,"F1","S110",0.19032350539057,"AA",0.0098959489908854,0.9,0.9,55,"n =  150","ESV"
255,"F1","S117",0,"AA",0.0535779560276123,0.9,0.9,55,"n =  150","ESV"
255,"F1","S119",0.0706680268025097,"AA",0.375493627689408,0.9,0.9,55,"n =  150","ESV"
255,"F1","S139",0.317079074000398,"AA",0.344900883161403,0.9,0.9,55,"n =  150","ESV"
255,"F1","S167",0.232363586575216,"AA",0,0.9,0.9,55,"n =  150","ESV"
255,"F0","S9",0,"SA",0.0065579736308406,0.9,0.9,55,"n =  150","ESV"
255,"F0","S28",0,"SA",0.0182542670008535,0.9,0.9,55,"n =  150","ESV"
255,"F0","S40",0,"SA",0.0113917139637039,0.9,0.9,55,"n =  150","ESV"
255,"F0","S68",0.0469733364966908,"SA",0.158714658854617,0.9,0.9,55,"n =  150","ESV"
255,"F0","S95",0.0304001875996244,"SA",0.0079500460699103,0.9,0.9,55,"n =  150","ESV"
255,"F0","S96",0.31552822160085,"SA",0.144087012982411,0.9,0.9,55,"n =  150","ESV"
255,"F0","S99",0,"SA",0.0376068332198648,0.9,0.9,55,"n =  150","ESV"
255,"F1","S104",0,"SA",0.0644631985908465,0.9,0.9,55,"n =  150","ESV"
255,"F1","S108",0,"SA",0.00176372490638677,0.9,0.9,55,"n =  150","ESV"
255,"F1","S110",0,"SA",0.0098959489908854,0.9,0.9,55,"n =  150","ESV"
255,"F1","S117",0,"SA",0.0465333610189944,0.9,0.9,55,"n =  150","ESV"
255,"F1","S119",0.336372910703252,"SA",0.375493627689408,0.9,0.9,55,"n =  150","ESV"
255,"F1","S150",0,"SA",0.0287328232952818,0.9,0.9,55,"n =  150","ESV"
255,"F1","S159",0.167574280037464,"SA",0.0885547663159915,0.9,0.9,55,"n =  150","ESV"
255,"F1","S167",0.103151052945679,"SA",0,0.9,0.9,55,"n =  150","ESV"
256,"F0","S9",0,"SS",0.00812434672633675,0.9,0.9,56,"n =  150","ESV"
256,"F0","S12",0.126647586960279,"SS",0.335243724900776,0.9,0.9,56,"n =  150","ESV"
256,"F0","S32",0.0877935928201814,"SS",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S68",0,"SS",0.0159519138132132,0.9,0.9,56,"n =  150","ESV"
256,"F0","S86",0.496989910011309,"SS",0.341448586339134,0.9,0.9,56,"n =  150","ESV"
256,"F0","S93",0,"SS",0.0151322022604394,0.9,0.9,56,"n =  150","ESV"
256,"F1","S102",0.00237446369554427,"SS",0.00938134510533415,0.9,0.9,56,"n =  150","ESV"
256,"F1","S114",0.0133923307752045,"SS",0,0.9,0.9,56,"n =  150","ESV"
256,"F1","S130",0.178657965525214,"SS",0.111183400081819,0.9,0.9,56,"n =  150","ESV"
256,"F1","S134",0,"SS",0.0296207099144481,0.9,0.9,56,"n =  150","ESV"
256,"F1","S136",0,"SS",0.00644645921929115,0.9,0.9,56,"n =  150","ESV"
256,"F1","S161",0,"SS",0.0338352386146629,0.9,0.9,56,"n =  150","ESV"
256,"F1","S184",0,"SS",0.0211594394220089,0.9,0.9,56,"n =  150","ESV"
256,"F1","S193",0.0941440714134151,"SS",0.0724726054607005,0.9,0.9,56,"n =  150","ESV"
256,"F0","S7",0,"AA",0.0949741151567295,0.9,0.9,56,"n =  150","ESV"
256,"F0","S9",0,"AA",0.0366801347704239,0.9,0.9,56,"n =  150","ESV"
256,"F0","S14",0,"AA",0.062380488159085,0.9,0.9,56,"n =  150","ESV"
256,"F0","S16",0,"AA",0.0186926117050341,0.9,0.9,56,"n =  150","ESV"
256,"F0","S20",0.118351355617506,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S26",0,"AA",0.027783151952164,0.9,0.9,56,"n =  150","ESV"
256,"F0","S28",0.00680671698254596,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S68",0.010189994861893,"AA",0.0108280825958789,0.9,0.9,56,"n =  150","ESV"
256,"F0","S71",0.103525258637769,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S86",0.0766530665640432,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S88",0,"AA",0.0273860342591654,0.9,0.9,56,"n =  150","ESV"
256,"F0","S93",0,"AA",0.0200733563817612,0.9,0.9,56,"n =  150","ESV"
256,"F0","S98",0,"AA",0.00923518212048595,0.9,0.9,56,"n =  150","ESV"
256,"F1","S109",0,"AA",0.0118692710465581,0.9,0.9,56,"n =  150","ESV"
256,"F1","S134",0.261129397390816,"AA",0.365222513813775,0.9,0.9,56,"n =  150","ESV"
256,"F1","S146",0.286218628855496,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F1","S150",0.0491975184544336,"AA",0,0.9,0.9,56,"n =  150","ESV"
256,"F1","S159",0,"AA",0.00624498526633725,0.9,0.9,56,"n =  150","ESV"
256,"F1","S177",0.0879280083597493,"AA",0.308630055684465,0.9,0.9,56,"n =  150","ESV"
256,"F0","S7",0,"SA",0.0949741151567295,0.9,0.9,56,"n =  150","ESV"
256,"F0","S9",0.116508110660727,"SA",0.0448044814967606,0.9,0.9,56,"n =  150","ESV"
256,"F0","S12",0.317345297520961,"SA",0.335243724900776,0.9,0.9,56,"n =  150","ESV"
256,"F0","S14",0.0389620718745045,"SA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S26",0,"SA",0.027783151952164,0.9,0.9,56,"n =  150","ESV"
256,"F0","S68",0,"SA",0.0108280825958789,0.9,0.9,56,"n =  150","ESV"
256,"F0","S71",0.049453359830862,"SA",0,0.9,0.9,56,"n =  150","ESV"
256,"F0","S98",0,"SA",0.00923518212048595,0.9,0.9,56,"n =  150","ESV"
256,"F1","S102",0,"SA",0.00938134510533415,0.9,0.9,56,"n =  150","ESV"
256,"F1","S109",0.00992633865926236,"SA",0.0118692710465581,0.9,0.9,56,"n =  150","ESV"
256,"F1","S130",0,"SA",0.111183400081819,0.9,0.9,56,"n =  150","ESV"
256,"F1","S134",0,"SA",0.0296207099144481,0.9,0.9,56,"n =  150","ESV"
256,"F1","S136",0,"SA",0.00644645921929115,0.9,0.9,56,"n =  150","ESV"
256,"F1","S175",0.175925640947689,"SA",0,0.9,0.9,56,"n =  150","ESV"
256,"F1","S177",0,"SA",0.308630055684465,0.9,0.9,56,"n =  150","ESV"
256,"F1","S189",0.0905750683031943,"SA",0,0.9,0.9,56,"n =  150","ESV"
256,"F1","S190",0.201304093510456,"SA",0,0.9,0.9,56,"n =  150","ESV"
257,"F0","S6",0.0065727098479699,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F0","S8",0,"SS",0.0040196267976656,0.9,0.9,57,"n =  150","ESV"
257,"F0","S19",0,"SS",0.0621203834753995,0.9,0.9,57,"n =  150","ESV"
257,"F0","S26",0.0183137674553652,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F0","S27",0.708356287356066,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F0","S31",0,"SS",0.00768955468492355,0.9,0.9,57,"n =  150","ESV"
257,"F0","S38",0,"SS",0.341383312269997,0.9,0.9,57,"n =  150","ESV"
257,"F0","S41",0,"SS",0.0499423358203391,0.9,0.9,57,"n =  150","ESV"
257,"F0","S48",0.0432831302013572,"SS",0.327465604674604,0.9,0.9,57,"n =  150","ESV"
257,"F1","S110",0.027104874035402,"SS",0.0271923816079799,0.9,0.9,57,"n =  150","ESV"
257,"F1","S120",0,"SS",0.0229413337687584,0.9,0.9,57,"n =  150","ESV"
257,"F1","S128",0.0268575660411888,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F1","S131",0.0426689429120178,"SS",0.00276199533453522,0.9,0.9,57,"n =  150","ESV"
257,"F1","S140",0,"SS",0.0419455089790434,0.9,0.9,57,"n =  150","ESV"
257,"F1","S160",0.0498561423823845,"SS",0.0276971911493348,0.9,0.9,57,"n =  150","ESV"
257,"F1","S165",0.0257381955592425,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F1","S173",0.0259599729586528,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F1","S187",0.0252883792657248,"SS",0,0.9,0.9,57,"n =  150","ESV"
257,"F1","S188",0,"SS",0.00568238392761055,0.9,0.9,57,"n =  150","ESV"
257,"F1","S189",0,"SS",0.0605189517435205,0.9,0.9,57,"n =  150","ESV"
257,"F1","S194",0,"SS",0.0126523947423159,0.9,0.9,57,"n =  150","ESV"
257,"F1","S196",0,"SS",0.0059870220762664,0.9,0.9,57,"n =  150","ESV"
257,"F0","S6",0,"AA",0.0726089300737165,0.9,0.9,57,"n =  150","ESV"
257,"F0","S8",0.0141074119916929,"AA",0.059716812603204,0.9,0.9,57,"n =  150","ESV"
257,"F0","S26",0.0257613675957676,"AA",0.0090805631992462,0.9,0.9,57,"n =  150","ESV"
257,"F0","S38",0.020011483934073,"AA",0,0.9,0.9,57,"n =  150","ESV"
257,"F0","S48",0,"AA",0.00208018208479447,0.9,0.9,57,"n =  150","ESV"
257,"F0","S62",0.0901588867847292,"AA",0.0474892952845692,0.9,0.9,57,"n =  150","ESV"
257,"F0","S89",0.087579421773686,"AA",0.0145979914827598,0.9,0.9,57,"n =  150","ESV"
257,"F0","S90",0,"AA",0.0232477376033921,0.9,0.9,57,"n =  150","ESV"
257,"F0","S95",0,"AA",0.00444190285719163,0.9,0.9,57,"n =  150","ESV"
257,"F1","S102",0.329858776546615,"AA",0.305705812879079,0.9,0.9,57,"n =  150","ESV"
257,"F1","S117",0,"AA",0.00869218880492455,0.9,0.9,57,"n =  150","ESV"
257,"F1","S120",0,"AA",0.0256046163625005,0.9,0.9,57,"n =  150","ESV"
257,"F1","S131",0.37253654115568,"AA",0.369115320351866,0.9,0.9,57,"n =  150","ESV"
257,"F1","S160",0.0599860900554625,"AA",0.0576186175994455,0.9,0.9,57,"n =  150","ESV"
257,"F0","S8",0,"SA",0.0637364394008696,0.9,0.9,57,"n =  150","ESV"
257,"F0","S26",0.0233323654493522,"SA",0.0090805631992462,0.9,0.9,57,"n =  150","ESV"
257,"F0","S27",0.0701008805312441,"SA",0,0.9,0.9,57,"n =  150","ESV"
257,"F0","S31",0,"SA",0.00768955468492355,0.9,0.9,57,"n =  150","ESV"
257,"F0","S38",0.333137418138985,"SA",0.341383312269997,0.9,0.9,57,"n =  150","ESV"
257,"F0","S41",0.073833395052684,"SA",0.0499423358203391,0.9,0.9,57,"n =  150","ESV"
257,"F0","S62",0.00749569288093943,"SA",0.0474892952845692,0.9,0.9,57,"n =  150","ESV"
257,"F0","S89",0,"SA",0.0145979914827598,0.9,0.9,57,"n =  150","ESV"
257,"F1","S131",0.435912625798616,"SA",0.371877315686401,0.9,0.9,57,"n =  150","ESV"
257,"F1","S160",0.0561875823008748,"SA",0.0276971911493348,0.9,0.9,57,"n =  150","ESV"
257,"F1","S189",0,"SA",0.0605189517435205,0.9,0.9,57,"n =  150","ESV"
257,"F1","S196",0,"SA",0.0059870220762664,0.9,0.9,57,"n =  150","ESV"
258,"F0","S3",0.0639941254538617,"SS",0.164065809855772,0.9,0.9,58,"n =  150","ESV"
258,"F0","S12",0,"SS",0.0158643750088018,0.9,0.9,58,"n =  150","ESV"
258,"F0","S71",0.200513501045436,"SS",0.326377983343196,0.9,0.9,58,"n =  150","ESV"
258,"F0","S84",0.274681271505815,"SS",0.00303307372547371,0.9,0.9,58,"n =  150","ESV"
258,"F0","S87",0,"SS",0.029695747007461,0.9,0.9,58,"n =  150","ESV"
258,"F0","S95",0.254025950971826,"SS",0.191188144236763,0.9,0.9,58,"n =  150","ESV"
258,"F0","S96",0.0301961658462555,"SS",0.0855201816798747,0.9,0.9,58,"n =  150","ESV"
258,"F1","S127",0,"SS",0.00296702284495622,0.9,0.9,58,"n =  150","ESV"
258,"F1","S131",0,"SS",0.0068232462440653,0.9,0.9,58,"n =  150","ESV"
258,"F1","S142",0.0509603885309187,"SS",0.028066383383319,0.9,0.9,58,"n =  150","ESV"
258,"F1","S159",0,"SS",0.0101659554012676,0.9,0.9,58,"n =  150","ESV"
258,"F1","S170",0.00095517476443558,"SS",0.026593400589518,0.9,0.9,58,"n =  150","ESV"
258,"F1","S192",0.124673402480957,"SS",0.109391206876957,0.9,0.9,58,"n =  150","ESV"
258,"F1","S198",0,"SS",0.000247438181071522,0.9,0.9,58,"n =  150","ESV"
258,"F0","S3",0,"AA",0.0115872353080986,0.9,0.9,58,"n =  150","ESV"
258,"F0","S49",0,"AA",0.0236848674419504,0.9,0.9,58,"n =  150","ESV"
258,"F0","S53",0,"AA",0.0242745857875685,0.9,0.9,58,"n =  150","ESV"
258,"F0","S71",0,"AA",0.00125177110581935,0.9,0.9,58,"n =  150","ESV"
258,"F0","S92",0.00765024331085353,"AA",0.00337343711983246,0.9,0.9,58,"n =  150","ESV"
258,"F0","S95",0.0196170839481491,"AA",0,0.9,0.9,58,"n =  150","ESV"
258,"F0","S96",0.264185573029799,"AA",0.244302551997728,0.9,0.9,58,"n =  150","ESV"
258,"F1","S142",0,"AA",0.0224243801253668,0.9,0.9,58,"n =  150","ESV"
258,"F1","S165",0.567443210667457,"AA",0,0.9,0.9,58,"n =  150","ESV"
258,"F1","S170",0,"AA",0.330530034263793,0.9,0.9,58,"n =  150","ESV"
258,"F1","S175",0.141103863841008,"AA",0,0.9,0.9,58,"n =  150","ESV"
258,"F1","S192",0,"AA",0.338571119310503,0.9,0.9,58,"n =  150","ESV"
258,"F0","S3",0,"SA",0.0342100195824279,0.9,0.9,58,"n =  150","ESV"
258,"F0","S49",0,"SA",0.0236848674419504,0.9,0.9,58,"n =  150","ESV"
258,"F0","S53",0,"SA",0.0242745857875685,0.9,0.9,58,"n =  150","ESV"
258,"F0","S71",0.330610724255806,"SA",0.326377983343196,0.9,0.9,58,"n =  150","ESV"
258,"F0","S84",0,"SA",0.00303307372547371,0.9,0.9,58,"n =  150","ESV"
258,"F0","S92",0,"SA",0.00337343711983246,0.9,0.9,58,"n =  150","ESV"
258,"F0","S95",0.0511285830865084,"SA",0,0.9,0.9,58,"n =  150","ESV"
258,"F0","S96",0.188750462824902,"SA",0.157056808482315,0.9,0.9,58,"n =  150","ESV"
258,"F1","S127",0,"SA",0.00296702284495622,0.9,0.9,58,"n =  150","ESV"
258,"F1","S142",0.0461601467664489,"SA",0.0496916904019563,0.9,0.9,58,"n =  150","ESV"
258,"F1","S159",0,"SA",0.0101659554012676,0.9,0.9,58,"n =  150","ESV"
258,"F1","S170",0,"SA",0.026593400589518,0.9,0.9,58,"n =  150","ESV"
258,"F1","S192",0.383350046017646,"SA",0.338571119310503,0.9,0.9,58,"n =  150","ESV"
259,"F0","S0",0,"SS",0.0094093373184592,0.9,0.9,59,"n =  150","ESV"
259,"F0","S2",0.0852556881413251,"SS",0,0.9,0.9,59,"n =  150","ESV"
259,"F0","S27",0,"SS",0.0965716769995245,0.9,0.9,59,"n =  150","ESV"
259,"F0","S44",0,"SS",0.108693638995169,0.9,0.9,59,"n =  150","ESV"
259,"F0","S46",0,"SS",0.092614841905867,0.9,0.9,59,"n =  150","ESV"
259,"F0","S76",0.648826429679316,"SS",0,0.9,0.9,59,"n =  150","ESV"
259,"F0","S95",0,"SS",0.098415097497474,0.9,0.9,59,"n =  150","ESV"
259,"F0","S97",0,"SS",0.369026996259688,0.9,0.9,59,"n =  150","ESV"
259,"F1","S122",0,"SS",0.00226102216302514,0.9,0.9,59,"n =  150","ESV"
259,"F1","S136",0.0146179396808442,"SS",0.0435841968348472,0.9,0.9,59,"n =  150","ESV"
259,"F1","S137",0.155380748748011,"SS",0.0983315086350603,0.9,0.9,59,"n =  150","ESV"
259,"F1","S146",0.0299533215122624,"SS",0,0.9,0.9,59,"n =  150","ESV"
259,"F1","S181",0,"SS",0.0177861132189355,0.9,0.9,59,"n =  150","ESV"
259,"F1","S183",0.0600490365804772,"SS",0.0440708981147297,0.9,0.9,59,"n =  150","ESV"
259,"F1","S189",0.00591679578043108,"SS",0.0192346462553038,0.9,0.9,59,"n =  150","ESV"
259,"F0","S2",0.0122765551927729,"AA",0.0133989239751765,0.9,0.9,59,"n =  150","ESV"
259,"F0","S10",0.1944174302633,"AA",0.184475712943363,0.9,0.9,59,"n =  150","ESV"
259,"F0","S25",0,"AA",0.0597979583254775,0.9,0.9,59,"n =  150","ESV"
259,"F0","S27",0.0289703685850554,"AA",0.0209753873798736,0.9,0.9,59,"n =  150","ESV"
259,"F0","S32",0.0203259281502716,"AA",0,0.9,0.9,59,"n =  150","ESV"
259,"F0","S97",0.0182014212236825,"AA",0,0.9,0.9,59,"n =  150","ESV"
259,"F1","S111",0.035575304925659,"AA",0,0.9,0.9,59,"n =  150","ESV"
259,"F1","S115",0.681424686851344,"AA",0,0.9,0.9,59,"n =  150","ESV"
259,"F1","S121",0,"AA",0.0150570658751884,0.9,0.9,59,"n =  150","ESV"
259,"F1","S136",0,"AA",0.326029028304758,0.9,0.9,59,"n =  150","ESV"
259,"F1","S146",0,"AA",0.00453360912450023,0.9,0.9,59,"n =  150","ESV"
259,"F1","S153",0,"AA",0.0860407640105905,0.9,0.9,59,"n =  150","ESV"
259,"F1","S183",0.00880829343019683,"AA",0,0.9,0.9,59,"n =  150","ESV"
259,"F1","S198",0,"AA",0.289691529024029,0.9,0.9,59,"n =  150","ESV"
259,"F0","S2",0,"SA",0.0133989239751765,0.9,0.9,59,"n =  150","ESV"
259,"F0","S10",0.0754723155405126,"SA",0.163891147419977,0.9,0.9,59,"n =  150","ESV"
259,"F0","S27",0.00408909711500405,"SA",0,0.9,0.9,59,"n =  150","ESV"
259,"F0","S97",0.495900542996798,"SA",0.369026996259688,0.9,0.9,59,"n =  150","ESV"
259,"F1","S121",0,"SA",0.0150570658751884,0.9,0.9,59,"n =  150","ESV"
259,"F1","S136",0.282046997516739,"SA",0.307652857926807,0.9,0.9,59,"n =  150","ESV"
259,"F1","S137",0.142491003065466,"SA",0.097843409409316,0.9,0.9,59,"n =  150","ESV"
259,"F1","S181",0,"SA",0.0177861132189355,0.9,0.9,59,"n =  150","ESV"
259,"F1","S183",0,"SA",0.0153434634417194,0.9,0.9,59,"n =  150","ESV"
260,"F0","S8",0.322829303403641,"SS",0.242747962868861,0.9,0.9,60,"n =  150","ESV"
260,"F0","S30",0.00875064059146134,"SS",0,0.9,0.9,60,"n =  150","ESV"
260,"F0","S62",0.0241107502471348,"SS",0.0330647354432022,0.9,0.9,60,"n =  150","ESV"
260,"F0","S65",0.0349381046387878,"SS",0,0.9,0.9,60,"n =  150","ESV"
260,"F0","S75",0,"SS",0.293451879644961,0.9,0.9,60,"n =  150","ESV"
260,"F0","S89",0.264250270685033,"SS",0,0.9,0.9,60,"n =  150","ESV"
260,"F0","S90",0,"SS",0.0717697386850005,0.9,0.9,60,"n =  150","ESV"
260,"F1","S105",0,"SS",0.00694083778408215,0.9,0.9,60,"n =  150","ESV"
260,"F1","S134",0,"SS",0.0381497192053047,0.9,0.9,60,"n =  150","ESV"
260,"F1","S138",0.0556022789865392,"SS",0.072225235102418,0.9,0.9,60,"n =  150","ESV"
260,"F1","S152",0,"SS",0.065091487811775,0.9,0.9,60,"n =  150","ESV"
260,"F1","S177",0.0760573436463456,"SS",0,0.9,0.9,60,"n =  150","ESV"
260,"F1","S178",0.196031655294261,"SS",0.160487568080314,0.9,0.9,60,"n =  150","ESV"
260,"F1","S183",0,"SS",0.0160708177786131,0.9,0.9,60,"n =  150","ESV"
