exp_id,Family,Treatment,Replicate,variable,Abundance,Abundance_1,Abundance_2,Predicted_Abundance,q,q2,seed,S,Epsilon,Dominates
7830,F0,SA,SA,SA,0.878659799218808,0.880429936237637,0.802916874988744,0.841673405613191,0.95,0.25,76,200,-0.036986393605617,-1
7830,F1,SA,SA,SA,0.121340188320754,0.11957004092834,0.197083106560554,0.158326573744447,0.95,0.25,76,200,-0.036986385423693,-1
7831,F0,SA,SA,SA,0.0180035989712109,0.0276551553651598,0.12364305334337,0.0756491043542649,0.05,0.35,76,200,-0.057645505383054,-1
7831,F1,SA,SA,SA,0.981996384414167,0.972344813225822,0.876356937379264,0.924350875302544,0.05,0.35,76,200,-0.057645509111623,-1
7832,F0,SA,SA,SA,0.575043089539215,0.596943505344229,0.181289783382625,0.389116644363428,0.15,0.35,76,200,-0.185926445175787,-1
7832,F1,SA,SA,SA,0.424956903671619,0.403056473153634,0.818710191014543,0.61088333208409,0.15,0.35,76,200,-0.185926428412471,-1
7833,F0,SA,SA,SA,0.218277740007303,0.517651605905154,0.190896184730621,0.354273895317888,0.25,0.35,76,200,0.135996155310585,1
7833,F1,SA,SA,SA,0.781722247784317,0.482348385320557,0.809103792137982,0.645726088729269,0.25,0.35,76,200,0.135996159055048,1
7834,F0,SA,SA,SA,0.216894951761277,0.0437536605525361,0.319976758816963,0.18186520968475,0.35,0.35,76,200,0.035029742076527,1
7834,F1,SA,SA,SA,0.783105034355973,0.956246328180806,0.680023219961222,0.818134774071014,0.35,0.35,76,200,0.035029739715041,1
7835,F0,SA,SA,SA,0.964849740388155,0.79948541245155,0.971695378521749,0.88559039548665,0.45,0.35,76,200,0.079259344901505,1
7835,F1,SA,SA,SA,0.03515023906881,0.200514571312506,0.0283046149616315,0.114409593137069,0.45,0.35,76,200,0.079259354068259,1
7836,F0,SA,SA,SA,0.786406587824547,0.902244986409926,0.749701645821817,0.825973316115873,0.55,0.35,76,200,0.039566728291326,1
7836,F1,SA,SA,SA,0.213593399104421,0.0977549916696922,0.250298329213927,0.17402666044181,0.55,0.35,76,200,0.039566738662611,1
7837,F0,SA,SA,SA,0.888014429504444,0.958150345455427,0.488190563428505,0.723170454441967,0.65,0.35,76,200,-0.164843975062477,-1
7837,F1,SA,SA,SA,0.111985544712525,0.0418496344179344,0.511809394838924,0.27682951462843,0.65,0.35,76,200,-0.164843969915905,-1
7838,F0,SA,SA,SA,0.816506191630537,0.990900357958513,0.430322661826315,0.710611509892414,0.75,0.35,76,200,-0.105894681738123,-1
7838,F1,SA,SA,SA,0.183493798035255,0.00909962880188472,0.569677323176219,0.289388475989052,0.75,0.35,76,200,-0.105894677953797,-1
7839,F0,SA,SA,SA,0.972224081709599,0.999999979713762,0.931139481135967,0.965569730424865,0.85,0.35,76,200,-0.00665435128473391,-1
7839,F1,SA,SA,SA,0.0277758918766484,0,0.0688604987703432,0.0344302493851717,0.85,0.35,76,200,-0.0066543575085233,-1
7840,F0,SA,SA,SA,0.963845713266027,0.925528844192368,0.907570859290788,0.916549851741579,0.95,0.35,76,200,-0.047295861524448,-1
7840,F1,SA,SA,SA,0.0361542657998413,0.0744711331909502,0.0924291246780908,0.0834501289345205,0.95,0.35,76,200,-0.0472958631346792,-1
7841,F1,SA,SA,SA,0.99999998711823,0.999999975370461,0.999999989818339,0.999999982594401,0.05,0.45,76,200,4.5238289780869e-09,1
7842,F0,SA,SA,SA,0.31774213052298,0.476871808755261,0.0840706411797738,0.280471224967517,0.15,0.45,76,200,-0.037270905555463,-1
7842,F1,SA,SA,SA,0.68225782410066,0.523128167072775,0.915929340501895,0.719528753787335,0.15,0.45,76,200,-0.037270929686675,-1
7844,F0,SA,SA,SA,0.239462913206126,0.397525365225776,0.611522403478934,0.504523884352356,0.35,0.45,76,200,-0.26506097114623,-1
7844,F1,SA,SA,SA,0.760537077532399,0.602474615934404,0.388477587140724,0.495476101537565,0.35,0.45,76,200,-0.265060975994834,-1
7845,F0,SA,SA,SA,0.647311994095128,0.919932323229846,0.303428004590666,0.611680163910256,0.45,0.45,76,200,-0.0356318301848719,-1
7845,F1,SA,SA,SA,0.352687969516587,0.0800676656869049,0.696571985962037,0.388319825824471,0.45,0.45,76,200,-0.035631856307884,-1
7846,F0,SA,SA,SA,0.824799520439275,0.738017823630127,0.899573730945367,0.818795777287748,0.55,0.45,76,200,0.00600374315152696,1
7846,F1,SA,SA,SA,0.175200442906192,0.261982122343399,0.100426258793542,0.18120419056847,0.55,0.45,76,200,0.00600374766227801,1
7847,F0,SA,SA,SA,0.999999986557317,0.914051441197717,0.634265165878879,0.774158303538298,0.65,0.45,76,200,-0.225841683019019,-1
7847,F1,SA,SA,SA,0,0.0859485384216343,0.365734822733886,0.225841680577761,0.65,0.45,76,200,-0.225841680577761,-1
7849,F0,SA,SA,SA,0.642766726795517,0.80143369458801,0.459941122958218,0.630687408773115,0.85,0.45,76,200,-0.012079318022402,-1
7849,F1,SA,SA,SA,0.357233250105599,0.198566283591209,0.540058864201814,0.369312573896512,0.85,0.45,76,200,-0.012079323790913,-1
7850,F0,SA,SA,SA,0.934596879877093,0.882764481015269,0.973397915382598,0.928081198198934,0.95,0.45,76,200,0.00651568167815897,1
7850,F1,SA,SA,SA,0.0654030963538489,0.11723550403384,0.026602053139828,0.071918778586834,0.95,0.45,76,200,0.0065156822329851,1
7851,F0,SA,SA,SA,0.131772500737198,0.165408905706273,0,0.0827044528531365,0.05,0.55,76,200,-0.0490680478840615,-1
7851,F1,SA,SA,SA,0.868227486312304,0.834591084415951,0.99999995717929,0.91729552079762,0.05,0.55,76,200,-0.0490680344853161,-1
7852,F0,SA,SA,SA,0.792173802700773,0.76237496378755,0.744543922030765,0.753459442909158,0.15,0.55,76,200,-0.038714359791615,-1
7852,F1,SA,SA,SA,0.207826151942988,0.237625028102259,0.255456066637671,0.246540547369965,0.15,0.55,76,200,-0.038714395426977,-1
7853,F0,SA,SA,SA,0.392857115256853,0.42695475188425,0.163288831527764,0.295121791706006,0.25,0.55,76,200,-0.097735323550847,-1
7853,F1,SA,SA,SA,0.607142863577174,0.573045228378758,0.836711160791755,0.704878194585257,0.25,0.55,76,200,-0.0977353310080831,-1
7854,F0,SA,SA,SA,0.709817281579767,0.237608962905783,0.412479407819042,0.325044185362413,0.35,0.55,76,200,0.384773096217354,1
7854,F1,SA,SA,SA,0.290182696564124,0.762391013618913,0.587520504256093,0.674955758937503,0.35,0.55,76,200,0.384773062373379,1
7855,F0,SA,SA,SA,0.508265515466337,0.696013247771791,0.271334352849062,0.483673800310427,0.45,0.55,76,200,-0.02459171515591,-1
7855,F1,SA,SA,SA,0.491734473273733,0.30398672827966,0.728665614624463,0.516326171452061,0.45,0.55,76,200,-0.024591698178328,-1
7856,F0,SA,SA,SA,0.720077680160521,0.464873157537473,0.800658570322468,0.632765863929971,0.55,0.55,76,200,0.08731181623055,1
7856,F1,SA,SA,SA,0.279922294307144,0.535126821656014,0.199341392965829,0.367234107310922,0.55,0.55,76,200,0.087311813003778,1
7857,F0,SA,SA,SA,0.720632372777194,0.498740686482788,0.898349316262056,0.698545001372423,0.65,0.55,76,200,0.022087371404771,1
7857,F1,SA,SA,SA,0.279367590446673,0.501259284135573,0.101650662316197,0.301454973225886,0.65,0.55,76,200,0.022087382779213,1
7858,F0,SA,SA,SA,0.550992370731805,0.628797519276158,0.351792891016899,0.490295205146529,0.75,0.55,76,200,-0.0606971655852759,-1
7858,F1,SA,SA,SA,0.449007616043165,0.371202471405002,0.648207092804641,0.509704782104822,0.75,0.55,76,200,-0.0606971660616569,-1
7859,F0,SA,SA,SA,0.828604852868807,0.850032366288072,0.873398912301257,0.861715639294666,0.85,0.55,76,200,-0.033110786425859,-1
7859,F1,SA,SA,SA,0.171395105620442,0.14996762035154,0.126601078188368,0.138284349269954,0.85,0.55,76,200,-0.033110756350488,-1
7860,F0,SA,SA,SA,0.828478855832489,0.990940652809839,0.527832467588551,0.759386560199195,0.95,0.55,76,200,-0.069092295633294,-1
7860,F1,SA,SA,SA,0.171521124916766,0.00905934035225037,0.472167508936707,0.240613424644479,0.95,0.55,76,200,-0.069092299727713,-1
7861,F0,SA,SA,SA,0,0,0.0951851188273831,0.0475925594136916,0.05,0.65,76,200,-0.0475925594136916,-1
7861,F1,SA,SA,SA,0.999999989151223,0.999999988785207,0.904814861977178,0.952407425381193,0.05,0.65,76,200,-0.04759256377003,-1
7862,F0,SA,SA,SA,0.182402110028463,0.260687123186701,0.144122237751385,0.202404680469044,0.15,0.65,76,200,0.020002570440581,1
7862,F1,SA,SA,SA,0.817597872001535,0.739312862796535,0.8558777383412,0.797595300568867,0.15,0.65,76,200,0.020002571432668,1
7864,F0,SA,SA,SA,0.483077668486509,0.31578186328009,0.553148622836025,0.434465243058058,0.35,0.65,76,200,0.048612425428451,1
7864,F1,SA,SA,SA,0.516922311731112,0.684218125000567,0.446851359569082,0.565534742284824,0.35,0.65,76,200,0.048612430553712,1
7865,F0,SA,SA,SA,0.163177674954941,0.495189019100568,0.364589960776223,0.429889489938396,0.45,0.65,76,200,0.266711814983455,1
7865,F1,SA,SA,SA,0.836822304471537,0.504810968718378,0.635410033333119,0.570110501025749,0.45,0.65,76,200,0.266711803445788,1
7866,F0,SA,SA,SA,0.348098734156858,0.483536272585238,0.298718500364699,0.391127386474968,0.55,0.65,76,200,0.04302865231811,1
7866,F1,SA,SA,SA,0.651901255978218,0.516463706844759,0.701281456903115,0.608872581873937,0.55,0.65,76,200,0.043028674104281,1
7867,F0,SA,SA,SA,0.435961730276389,0.236158332807608,0.363716141090787,0.299937236949198,0.65,0.65,76,200,0.136024493327191,1
7867,F1,SA,SA,SA,0.564038247039293,0.763841649514494,0.636283839412523,0.700062744463509,0.65,0.65,76,200,0.136024497424216,1
7869,F0,SA,SA,SA,0.768368523634318,0.722746052058861,0.642946378953774,0.682846215506317,0.85,0.65,76,200,-0.085522308128001,-1
7869,F1,SA,SA,SA,0.231631452078235,0.277253937538545,0.357053612598077,0.317153775068312,0.85,0.65,76,200,-0.085522322990077,-1
7870,F0,SA,SA,SA,0.530028022212994,0.681448525967536,0.388908288450158,0.535178407208848,0.95,0.65,76,200,0.00515038499585396,1
7870,F1,SA,SA,SA,0.469971957579875,0.318551466513525,0.611091683702286,0.464821575107905,0.95,0.65,76,200,0.00515038247196997,1
7871,F0,SA,SA,SA,0,0.0640695855233374,0,0.0320347927616687,0.05,0.75,76,200,0.0320347927616687,1
7871,F1,SA,SA,SA,0.999999980245172,0.935930404942406,0.999999970262215,0.96796518760231,0.05,0.75,76,200,0.032034792642862,1
7872,F0,SA,SA,SA,0.233127603159405,0.416971042301073,0,0.208485521150537,0.15,0.75,76,200,-0.024642082008868,-1
7872,F1,SA,SA,SA,0.766872362366712,0.58302893596241,0.999999988730565,0.791514462346488,0.15,0.75,76,200,-0.0246420999797761,-1
7873,F0,SA,SA,SA,0.278149735123932,0.367385119579188,0.156550998961778,0.261968059270483,0.25,0.75,76,200,-0.016181675853449,-1
7873,F1,SA,SA,SA,0.721850234779477,0.632614866111909,0.843448986626018,0.738031926368964,0.25,0.75,76,200,-0.016181691589487,-1
7874,F0,SA,SA,SA,0.196097946993821,0.120944074021945,0.228731921735938,0.174837997878941,0.35,0.75,76,200,0.02125994911488,1
7874,F1,SA,SA,SA,0.803902032942408,0.879055816448146,0.77126800909623,0.825161912772188,0.35,0.75,76,200,0.0212598798297799,1
7876,F0,SA,SA,SA,0.251603428019009,0.302200693612165,0.242263703402222,0.272232198507193,0.55,0.75,76,200,0.020628770488184,1
7876,F1,SA,SA,SA,0.748396564260315,0.697799291152339,0.757736289578697,0.727767790365518,0.55,0.75,76,200,0.020628773894797,1
7878,F0,SA,SA,SA,0.268890390151622,0.280194790416059,0.220648513008353,0.250421651712206,0.75,0.75,76,200,-0.018468738439416,-1
7878,F1,SA,SA,SA,0.731109586824394,0.719805193349862,0.779351476122904,0.749578334736383,0.75,0.75,76,200,-0.018468747911989,-1
7881,F1,SA,SA,SA,0.999999984189486,0.999999978608708,0.999999978719859,0.999999978664285,0.05,0.85,76,200,5.5252009634188e-09,1
7882,F0,SA,SA,SA,0,0.091568265936459,0.155891389303817,0.123729827620138,0.15,0.85,76,200,-0.123729827620138,-1
7882,F1,SA,SA,SA,0.999999973977115,0.908431720870354,0.844108592978334,0.876270156924345,0.15,0.85,76,200,-0.12372981705277,-1
7883,F0,SA,SA,SA,0.257676309264568,0.360426952901745,0.174104731466862,0.267265842184304,0.25,0.85,76,200,0.00958953291973597,1
7883,F1,SA,SA,SA,0.742323661650369,0.639573034223458,0.825895246986764,0.732734140605112,0.25,0.85,76,200,0.00958952104525701,1
7884,F0,SA,SA,SA,0,0.078334060745897,0.0100733210158754,0.0442036908808862,0.35,0.85,76,200,0.0442036908808862,1
7884,F1,SA,SA,SA,0.999999983548661,0.921665927188992,0.989926673203973,0.955796300196484,0.35,0.85,76,200,0.0442036833521771,1
